Business Center,Venue,Venue Category,Venue Id,Venue Latitude,Venue Likes,Venue Longitude,Venue Ratings
Saint-Étienne Châteaucreux,La Gerbe d'Or,Bakery,52c148e2498e8d01d142fe00,45.43692234437935,0.0,4.387006520524424,No ratings
Saint-Étienne Châteaucreux,La Mie Câline,Bakery,4e89985029c2cf7ec8222b73,45.43859874254051,2.0,4.388029327711837,No ratings
Saint-Étienne Châteaucreux,Boulangerie Pupier,Bakery,5253e186498e1ed6a6ff9256,45.447837,1.0,4.387544,No ratings
Saint-Étienne Châteaucreux,RS Store,Bakery,5780a696498eb82e0b2e54c6,45.437524,0.0,4.390383,No ratings
Saint-Étienne Châteaucreux,Le point du jour,Bakery,5167dc2f498e4e3a5bed48e8,45.44004926240098,1.0,4.3871269401042445,No ratings
Saint-Étienne Châteaucreux,La Mie Câline,Bakery,5162c846e4b00e962e03d85b,45.43691467890535,0.0,4.386860789964331,No ratings
Saint-Étienne Châteaucreux,Brioche Dorée,Bakery,4c8b83df1797236a1f7f6b88,45.43878138928925,0.0,4.3921549257103685,6.4
Saint-Étienne Châteaucreux,Regal Food,Belgian ,54351ae5498ec219f3400e69,45.44987788434492,1.0,4.403076928490127,No ratings
Saint-Étienne Châteaucreux,La Tartine,Bistro,57680398cd101651d2774b37,45.43966500000001,0.0,4.397784,No ratings
Saint-Étienne Châteaucreux,Bistro Gourmand,French ,58e94f2193eaf8462ef85656,45.436478,0.0,4.387388,No ratings
Saint-Étienne Châteaucreux,La Table du 10,Bistro,53f70ef4498e78515ea1f5a7,45.436670037415574,0.0,4.386832974186124,No ratings
Saint-Étienne Châteaucreux,Le Square,Breakfast Spot,4e6b84c81495acb0c738c51a,45.43747252636351,0.0,4.390310366420982,No ratings
Saint-Étienne Châteaucreux,Dans Ma Cuisine,Breakfast Spot,4f8513d7e4b090c48a927d93,45.43627714449381,0.0,4.391521997136832,No ratings
Saint-Étienne Châteaucreux,McDonald's,Burger ,566ec90d498eadbfb950285b,45.44273376464844,0.0,4.3998332023620605,No ratings
Saint-Étienne Châteaucreux,Génération Crousty,Burger ,53947a7e498e1437ff622f4c,45.44424438476562,0.0,4.38715410232544,No ratings
Saint-Étienne Châteaucreux,Méliès Café,Tapas ,4b4dc078f964a520d2d626e3,45.441655750565616,3.0,4.386828156220548,No ratings
Saint-Étienne Châteaucreux,Nota Bene,Café,4bbb792be6e7b713841af879,45.441632,16.0,4.387315,6.9
Saint-Étienne Châteaucreux,ShiftSpace,Café,58c9633a9b7eac654d664a90,45.450498,0.0,4.387087,No ratings
Saint-Étienne Châteaucreux,phenix de carthage,Café,53c311e8498ecd1b580803c5,45.43858400000001,0.0,4.386138,No ratings
Saint-Étienne Châteaucreux,Le Purple,Café,4cfa59c60df3236a8d3af3a9,45.439744026912976,1.0,4.388148034923867,No ratings
Saint-Étienne Châteaucreux,Le Petit Café,Café,4e005110fa764068a368fee9,45.44932325021867,0.0,4.392142170407241,No ratings
Saint-Étienne Châteaucreux,La Case Kréol,Caribbean ,4d485eb7dcdba14394c4efb1,45.43864600000001,0.0,4.388454,No ratings
Saint-Étienne Châteaucreux,Mary's Coffee Shop,Coffee ,566ebe73498e6c1028467554,45.439642427381685,2.0,4.389688469945484,No ratings
Saint-Étienne Châteaucreux,11th Avenue,Salad ,4c728ea09e706dcbd9104b62,45.44200902960858,1.0,4.3861370426750295,No ratings
Saint-Étienne Châteaucreux,La Potiniere,Coffee ,518a683f498e6545c02cf30b,45.441656,0.0,4.385434,No ratings
Saint-Étienne Châteaucreux,Le Jump Cafe,Coffee ,507e4bbee4b07e1899fbc864,45.441532728699634,0.0,4.415406665539284,No ratings
Saint-Étienne Châteaucreux,33 Tours & Café Crème,Coffee ,4feede85e4b0ff692ba7b6c2,45.437554,6.0,4.390229,No ratings
Saint-Étienne Châteaucreux,Coco’s Coffee Shop,Coffee ,5b9b72a827cbd1002564799b,45.44323,1.0,4.386044999999998,No ratings
Saint-Étienne Châteaucreux,Traiteur Florent Garrat,Deli / Bodega,585d5b06d8b0ed6559f0e2a1,45.437825,0.0,4.38901,No ratings
Saint-Étienne Châteaucreux,Central Parc 2,Ice Cream ,51c45e5f498edf95201f0aae,45.439322,2.0,4.388766,No ratings
Saint-Étienne Châteaucreux,La Gerbe d'Or,Bakery,52c148e2498e8d01d142fe00,45.43692234437935,0.0,4.387006520524424,No ratings
Saint-Étienne Châteaucreux,Le coup de soleil,,4f7ed980e4b06aeda2fd0b5c,45.45021211321321,0.0,4.40384778297942,No ratings
Saint-Étienne Châteaucreux,Le Hype Bar Restaurant,,50ca6d57e4b05a8a0a0fa339,45.436448,1.0,4.390094,No ratings
Saint-Étienne Châteaucreux,LE Corail,Falafel ,5768669e498e2b2c6879afb5,45.442653,,4.39737,No ratings
Saint-Étienne Châteaucreux,Paradisio,Falafel ,50be4f47e4b01f8e8f9f94e4,45.43955847219299,,4.3844329596609,No ratings
Saint-Étienne Châteaucreux,McDonald's Originals,Fast Food ,5671da13498e0b66bfd121d1,45.443166281749896,,4.400219709460608,No ratings
Saint-Étienne Châteaucreux,Quick,Fast Food ,4c4ebf099932e21e7ea03bce,45.44851595763711,,4.393460374252558,No ratings
Saint-Étienne Châteaucreux,Subway,Sandwich ,4c0f6d4398102d7fd429e506,45.43789479474544,,4.389048318402728,5.5
Saint-Étienne Châteaucreux,Kiosque Envy'Crousty,Fast Food ,4faab22de4b0f8dd98753f93,45.441040453334026,,4.386739871091016,No ratings
Saint-Étienne Châteaucreux,Le 622,Fast Food ,4fb37e39e4b0ddd7513eed9e,45.43946313980351,,4.389440133312819,No ratings
Saint-Étienne Châteaucreux,Central Parc Café,Fast Food ,4e7b0c7b775b9c9b502547c2,45.438013314332636,,4.3891990184783936,No ratings
Saint-Étienne Châteaucreux,L'Oasis,Food,4df39cc5a809141629a3135f,45.44129710234707,,4.386882855302089,No ratings
Saint-Étienne Châteaucreux,Taverne Maitre Kanter,French ,4b583cd9f964a520134f28e3,45.442840740604964,,4.399061554194045,6.3
Saint-Étienne Châteaucreux,Les Poteaux Carrés,French ,55b759ff498ed691906fc48f,45.442543029785156,,4.398719310760498,No ratings
Saint-Étienne Châteaucreux,La Loco,French ,56fd6fda498e79de0597dcb8,45.44242,,4.398746,No ratings
Saint-Étienne Châteaucreux,TVB,French ,4c2c778fd1a10f479174f964,45.44053512623375,,4.401408143454024,No ratings
Saint-Étienne Châteaucreux,Zoobar,French ,4e68a3302271685ed9842952,45.43841984465706,,4.3928291917471025,No ratings
Saint-Étienne Châteaucreux,Les Poteaux Carres,French ,4e13569422713f7d7be1e6ee,45.4417182127923,,4.385978496944647,6.8
Saint-Étienne Châteaucreux,L'imprevu,French ,4c2dc188e116e21e590f8f60,45.43903207988452,,4.397451930896238,No ratings
Saint-Étienne Châteaucreux,Chez Colette,French ,57482f6e498e07ee416c4849,45.441633,,4.386892,No ratings
Saint-Étienne Châteaucreux,le verre galant,French ,50c0931be4b088a330908079,45.43772754854272,,4.390744916761278,No ratings
Saint-Étienne Châteaucreux,Insens Restaurant,French ,4c402aa25faf76b0c0194820,45.441080866699906,,4.388327680524402,No ratings
Saint-Étienne Châteaucreux,Bistrot de Paris,French ,4bf593e7bfeac92874c19236,45.440951287827815,,4.385822442213724,6.8
Saint-Étienne Châteaucreux,Regency,French ,4d074de7e350b60ccab09142,45.44820198494778,,4.388778014267071,No ratings
Saint-Étienne Châteaucreux,Bistro Gourmand,French ,58e94f2193eaf8462ef85656,45.436478,,4.387388,No ratings
Saint-Étienne Châteaucreux,Le Petit Breton,Breton ,584949a0ec980f64de7b27dc,45.44416,,4.3858805,No ratings
Saint-Étienne Châteaucreux,Corne D'Aurochs,French ,4bf50bbbff90c9b65ae05528,45.440373955081355,,4.390427298912825,No ratings
Saint-Étienne Châteaucreux,L'Aromatic,French ,5377b88611d27c9e62d1fdcf,45.438312,,4.3904510000000005,No ratings
Saint-Étienne Châteaucreux,Cuiz'in sur cours,French ,5131fd6fe4b0cfae4da3c24d,45.43424987792969,,4.391453266143799,No ratings
Saint-Étienne Châteaucreux,L'Avenir,French ,4c5a9a44d3aee21eba016b55,45.439639,,4.401321,No ratings
Saint-Étienne Châteaucreux,La Terrasse des Cadets,French ,511d398ce4b09e1ab1b16853,45.434144684599104,,4.39134990433073,No ratings
Saint-Étienne Châteaucreux,Le Repas Breton,French ,4ef04615754a1ea2598d9225,45.44411460273044,,4.385862350463866,No ratings
Saint-Étienne Châteaucreux,La Verrière,French ,4d8889344757721e73ef8e69,45.4397846,,4.3897843,No ratings
Saint-Étienne Châteaucreux,Le Cantine Stephanoise,French ,4feaf56be4b09ce4ab353fe5,45.44039535522461,,4.388594150543213,No ratings
Saint-Étienne Châteaucreux,Brasserie le Gavroche,French ,4fa26412e4b060d2c55b7f3d,45.44253077957744,,4.398062098406768,No ratings
Saint-Étienne Châteaucreux,Le Panier à Salade,French ,4ef097492c5b9617da8e7016,45.443155,,4.3848910000000005,No ratings
Saint-Étienne Châteaucreux,L'Estaminet,French ,5075508ae4b01d78865465b6,45.439845484312066,,4.395913056301542,No ratings
Saint-Étienne Châteaucreux,restau marché,French ,4f9c2b40e4b02343c84958e2,45.45055708527447,,4.394159370489851,No ratings
Saint-Étienne Châteaucreux,Le Richelieu,French ,4ea7ded2dab48494d897f571,45.439693,,4.403112,No ratings
Saint-Étienne Châteaucreux,Carte Blanche,French ,508c3b54e4b06f6d194d5b20,45.44108196810624,,4.388178929546782,No ratings
Saint-Étienne Châteaucreux,Gambrinus,French ,4cc024bb7dc9a093b4ae3cf5,45.4405916690751,,4.38579797744751,No ratings
Saint-Étienne Châteaucreux,La Java Bleue,French ,51223c9ae4b027b3b19154ac,45.431724548339844,,4.395388126373291,No ratings
Saint-Étienne Châteaucreux,Club Pelican,Gastropub,4de521ff1f6e3190cd4f3bec,45.440901801567534,,4.400505615444544,No ratings
Saint-Étienne Châteaucreux,Restaurant La Loco,Gastropub,56fd70e6498e389de09a0930,45.442142,,4.398708,No ratings
Saint-Étienne Châteaucreux,Nota Burger,Gastropub,5ca0cca79e3b65002ca03671,45.44152,,4.38734,No ratings
Saint-Étienne Châteaucreux,Le Maharadja,Indian ,5c4f571086f4cc0039f34c1e,45.442793,,4.384799,No ratings
Saint-Étienne Châteaucreux,Tandoori Palace,Indian ,55393efc498e9eecfcfe5d51,45.44357681274414,,4.384928226470946,No ratings
Saint-Étienne Châteaucreux,Capriccio,Italian ,4ec6449a02d5888e9a602552,45.44281125840517,,4.397714869357478,No ratings
Saint-Étienne Châteaucreux,L'Italien,Italian ,4f5a5709e4b0db6b5b7a09fd,45.441096,,4.387118,No ratings
Saint-Étienne Châteaucreux,Mezzo Di Pasta,Italian ,4ea2a0160aaf711180ad3b87,45.44153121456726,,4.386912742883784,No ratings
Saint-Étienne Châteaucreux,Kebab house,Kebab ,4f904677e4b05b1cb7634e86,45.4413372540891,,4.385697103043504,No ratings
Saint-Étienne Châteaucreux,restaurant anatolie,Kebab ,53307479498e0871f6f0964f,45.43307,,4.401665,No ratings
Saint-Étienne Châteaucreux,Pachamama,Argentinian ,4c29daf597d00f470ff941ea,45.434239,,4.391349,No ratings
Saint-Étienne Châteaucreux,O'tacos,Taco ,5c153aad968f310036214579,45.43893,,4.3981967000000015,No ratings
Saint-Étienne Châteaucreux,Restaurant Cyrus,Middle Eastern ,509e47dbe4b0912bf2c1d6b2,45.436464,,4.388786,No ratings
Saint-Étienne Châteaucreux,Le Kasseria,Middle Eastern ,4e33195ec65bdb4c79f98013,45.43237379497469,,4.393957326747559,No ratings
Saint-Étienne Châteaucreux,La Grotte,Pizza ,4b978625f964a520370735e3,45.441800513679816,,4.403800698122109,6.8
Saint-Étienne Châteaucreux,Pizza yellow,Pizza ,4c160a3382a3c9b60d9ffff8,45.44036896454739,,4.398065402050162,No ratings
Saint-Étienne Châteaucreux,Napoli,Pizza ,4e0a1ce02271dfa46bc17977,45.437976,,4.391183,No ratings
Saint-Étienne Châteaucreux,Domino's Pizza,Pizza ,56bc5517498e99415cb0d19a,45.439107,,4.397843,No ratings
Saint-Étienne Châteaucreux,Kyriad Saint Etienne Centre,Hotel,4bc8dd94762beee17a9e3d38,45.4417,,4.4058305556,6.2
Saint-Étienne Châteaucreux,Subway,Sandwich ,4c0f6d4398102d7fd429e506,45.43789479474544,,4.389048318402728,5.5
Saint-Étienne Châteaucreux,La Pause Gourmande,,4fe9c662e4b0e88e20db2da4,45.43774795532226,,4.3886938095092765,No ratings
Saint-Étienne Châteaucreux,Restaurant Iskender,,524dba4a11d2b589b64a4491,45.442785,,4.386175,No ratings
Saint-Étienne Châteaucreux,Le Glasgow,,4f48c343e4b0d125f6902710,45.439282064666564,,4.387548602207842,No ratings
Saint-Étienne Châteaucreux,"Il ""lo"" Caffè",,57209623498e841b84d93812,45.43922,,4.384704,No ratings
Saint-Étienne Châteaucreux,Nota Bene,Café,4bbb792be6e7b713841af879,45.441632,,4.387315,6.9
Saint-Étienne Châteaucreux,Impala Lounge,,4c10d5085a43d13a83d0174b,45.439228,,4.397414,No ratings
Saint-Étienne Châteaucreux,Le baroque,,4dbe8931cda109aa6ccb80ad,45.439997,,4.3982790000000005,No ratings
Saint-Étienne Châteaucreux,La Piadina,,4f632882e4b045ea9195cb4f,45.43980300000001,,4.397992,No ratings
Saint-Étienne Châteaucreux,Trader's,,4be946e3aecb76b043c55a80,45.439446,,4.397519,No ratings
Saint-Étienne Châteaucreux,L'Agapée,,4f6330b8e4b045fbd2816587,45.43887286708626,,4.386699953731243,No ratings
Saint-Étienne Châteaucreux,Dans Ma Cuisine,,4fb34395e4b083029d770767,45.43952,,4.385256,No ratings
Saint-Étienne Châteaucreux,L'Européen,,4fd1db48e4b0b89594d3ac15,45.4506304907439,,4.394766596380629,No ratings
Saint-Étienne Châteaucreux,Le Flore,,4f170c5d108119d30e4cf31c,45.44911257557281,,4.392900466918944,No ratings
Saint-Étienne Châteaucreux,L'articho,,4e96cb1230f8fb103d3e11df,45.439918,,4.398244999999998,No ratings
Saint-Étienne Châteaucreux,L'Artichaut,,4eb7d806e5fa17fc87c61d01,45.44597485064615,,4.386095018027069,No ratings
Saint-Étienne Châteaucreux,Les Potes Iront,,4f7c9bcee4b0023304b4ef16,45.436482878488995,,4.3872984842819465,No ratings
Saint-Étienne Châteaucreux,La Bouche Pleine,,50787d7ee4b0eb8b831c868d,45.434891,,4.392232,No ratings
Saint-Étienne Châteaucreux,L'entresol,,51e67afb498edaa34128883c,45.439595,,4.397991,No ratings
Saint-Étienne Châteaucreux,Le sympa,Salad ,53c8f1d8498ecb5ba34d050e,45.43787162022925,,4.389390901375156,No ratings
Saint-Étienne Châteaucreux,Interdiction De Tourner A Gauche,Salad ,4fb440cbe4b0bc649c30677a,45.434643,,4.3942830000000015,No ratings
Saint-Étienne Châteaucreux,11th Avenue,Salad ,4c728ea09e706dcbd9104b62,45.44200902960858,,4.3861370426750295,No ratings
Saint-Étienne Châteaucreux,Subway,Sandwich ,4c0f6d4398102d7fd429e506,45.43789479474544,,4.389048318402728,5.5
Saint-Étienne Châteaucreux,Le Cheese,Sandwich ,4c6841c831ba2d7f2e42f772,45.436544,,4.3892190000000015,No ratings
Saint-Étienne Châteaucreux,La Gerbe d'Or,Bakery,52c148e2498e8d01d142fe00,45.43692234437935,,4.387006520524424,No ratings
Saint-Étienne Châteaucreux,Paradisia,Sandwich ,52d5a66311d26e37b72cd770,45.440030839895115,,4.38779354095459,No ratings
Saint-Étienne Châteaucreux,Brioche Dorée,Bakery,4c8b83df1797236a1f7f6b88,45.43878138928925,,4.3921549257103685,6.4
Saint-Étienne Châteaucreux,Le mal assis,Snack ,4daeb7634b229076786c1cb8,45.43868887829837,,4.394688889698466,No ratings
Saint-Étienne Châteaucreux,Ganakao,Snack ,4d7769409ee9a35dece3b1f8,45.4387295,,4.39453257,No ratings
Saint-Étienne Châteaucreux,Le Richelieu,French ,4ea7ded2dab48494d897f571,45.439693,,4.403112,No ratings
Saint-Étienne Châteaucreux,Brioche Dorée,Bakery,4c8b83df1797236a1f7f6b88,45.43878138928925,,4.3921549257103685,6.4
Saint-Étienne Châteaucreux,Méliès Café,Tapas ,4b4dc078f964a520d2d626e3,45.441655750565616,,4.386828156220548,No ratings
Saint-Étienne Châteaucreux,Poivre Rouge,Steakhouse,5068226ce4b0846a5af3820a,45.448381,,4.393867,No ratings
Saint-Étienne Châteaucreux,Chez les Fondus,Steakhouse,4c8be98855fba09311a55aab,45.437234243680614,,4.3870697923117525,No ratings
Saint-Étienne Châteaucreux,Little Rock Saloon,Steakhouse,4df0af1a1838e429ae510dea,45.437185829716135,,4.3904765954286935,No ratings
Saint-Étienne Châteaucreux,Rive Gauche,Tea ,52f7cdb7498ed300d4e26093,45.441725953184054,,4.3863983053628965,No ratings
Saint-Étienne Châteaucreux,La Grotta,Doner ,5c2fe098340a58002c7ba30c,45.43776,,4.390046599999999,No ratings
Saint-Étienne Châteaucreux,Aux Terrasses De Dorian,Wings ,4f85b526e4b06b49f50d745e,45.43835115922482,,4.388851619591192,No ratings
Mériadeck,Shisha,Afghan ,51c4c8be498e6e1b11e9b61b,44.837883000000005,0.0,-0.570131,
Mériadeck,La Djaf,African ,5b5b6187c824ae002cb43794,44.844446000000005,0.0,-0.580986,
Mériadeck,Saveur Du Senegal,African ,4bd1f68aa8b3a59389d0665f,44.837839007377625,0.0,-0.5691862106323242,
Mériadeck,Adey Abbeba,African ,54ece2bc498e9a7e47e1b462,44.831443786621094,1.0,-0.5746200084686279,
Mériadeck,Abyssinia,Ethiopian ,4eaaf3b34690ef1f6c167f53,44.837628272635854,1.0,-0.5769368214535533,
Mériadeck,La p'tite Afrik,African ,52fbc97a11d2254baca9542d,44.8364496231079,1.0,-0.5698795318603521,
Mériadeck,Juj's house,African ,540a2e9e498e32e774c5c1e5,44.84646224975586,0.0,-0.5936236977577211,
Mériadeck,Folk Kitchen,American ,5aeaf3b512f0a9002c6d6a4c,44.83533,2.0,-0.5835783,
Mériadeck,Woof St-Rémi,New American ,59d93d0f002f4c7039cddabb,44.841089000000004,0.0,-0.573701,
Mériadeck,Café Gourmand,American ,4b4cb5bdf964a52044bb26e3,44.843204212590074,32.0,-0.5780946060252985,
Mériadeck,Kelly's,American ,4f44e927e4b00215c61f91e1,44.8361863681595,3.0,-0.5714703030018754,
Mériadeck,5th Avenue,Bar,4c34e11a7cc0c9b66f18f49a,44.842335705958654,10.0,-0.5787204578645938,
Mériadeck,SushiShop,Sushi ,4b979247f964a520570935e3,44.83968643471039,12.0,-0.5813578602449406,
Mériadeck,Padang Padang,Asian ,539efcaf498e709d5f0c0d3b,44.8373731981176,20.0,-0.570985870282424,
Mériadeck,Chef’s Concert,Chinese ,5a90651c237dee0f7c8f3540,44.836744,1.0,-0.579923,
Mériadeck,Phénix d’Or,Vietnamese ,4da748aa4b22cb9c5c2076a5,44.83676,5.0,-0.57998,
Mériadeck,Gyoza Factory,Asian ,5696422c498e9a30b5c491c3,44.840467,1.0,-0.5815279999999999,
Mériadeck,noorn akorn,Asian ,4cdb1914d5495481ef013ab2,44.838785919301664,1.0,-0.5820713690401137,
Mériadeck,Sala Thai,Thai ,4c31bee6a0ced13abd07146e,44.841196000000004,4.0,-0.582573,
Mériadeck,Bol de Riz,Asian ,4b56f6a2f964a520e22028e3,44.84707695772702,2.0,-0.5802735089919197,
Mériadeck,Thai Express,Thai ,4db550cf4b226b343d9cec20,44.83478394587025,2.0,-0.573309299111043,
Mériadeck,Matsuri,Japanese ,563132c6498e93f18c75d3c2,44.839979,4.0,-0.574963,
Mériadeck,Planet Sushi,Sushi ,5400b760498e2682719d531c,44.842064,10.0,-0.5798180000000001,
Mériadeck,Influence Wok,Asian ,4be94cf688ed2d7f50c6cc1d,44.84233534537746,5.0,-0.5760113855268884,
Mériadeck,Cotesushi,Sushi ,5b3f38534f0e58002cb8d565,44.837069,2.0,-0.571617,
Mériadeck,Maè Tû,Vietnamese ,5d401defe74b350008c16610,44.839923,0.0,-0.5768439999999999,
Mériadeck,Salathai,Thai ,5081bc84e4b06d3819e0aa00,44.841519752878895,1.0,-0.5806062687543431,
Mériadeck,Dan Cuisine D'influence,Chinese ,52f61f9a498e6b97f4ff57e6,44.839490188900356,3.0,-0.5709455090595839,
Mériadeck,Wok to Walk,Chinese ,5c2f3dcc3ba767002ccfdd1e,44.841151,0.0,-0.573628,
Mériadeck,Quê Tôi,Vietnamese ,55d4c7e3498e5d132ac5892e,44.83777341050585,3.0,-0.5704906878494405,
Mériadeck,Bibimbap,Korean ,594c0c8fd1a40209d0d09172,44.838924,0.0,-0.5718979999999999,
Mériadeck,Kin No Yama,Japanese ,56910e59498e575c5d3a64d4,44.83616651262483,1.0,-0.5775052401950409,
Mériadeck,Konnichiwa,Japanese ,4d1c85b0763fb1f7cc5a8b66,44.84002670719653,3.0,-0.5822007811140418,
Mériadeck,Taiwan Connection / Bistrot Taïwanais,Thai ,59e1eb5ed8096e331d82ca12,44.839513000000004,2.0,-0.579272,
Mériadeck,Oshi Sushi,Sushi ,5bafbbc959c423002c25d92c,44.837265,0.0,-0.57655025,
Mériadeck,Dragon Doré,Thai ,514b5423e4b0456df6a8262b,44.834679,4.0,-0.575321,
Mériadeck,Ramen Ya,Asian ,4c5a9c4167ac0f471a06074c,44.84123175005683,2.0,-0.5740393981129682,
Mériadeck,Asiana,Asian ,4cf4e0e3cc61a35def99279e,44.838667915722056,0.0,-0.5753055508475347,
Mériadeck,Chez Kimmie Fondue,Chinese ,57cc5d71498ec742e2ba1637,44.834009,0.0,-0.575653,
Mériadeck,Restaurant Shogun,Japanese ,500bc75345b0bf4f4cc7bad1,44.836395454104796,2.0,-0.5857086181640625,
Mériadeck,Yako,Japanese ,4ba0bfb3f964a520fc7a37e3,44.844452169797904,5.0,-0.5797836177241739,
Mériadeck,Les frères z,Chinese ,5762f706498edaf265d338a7,44.848971,0.0,-0.583204,
Mériadeck,Santosha Bordeaux,Asian ,4b7d0527f964a52031ac2fe3,44.8371,120.0,-0.571616,
Mériadeck,Le Shambhala,Tibetan ,5bd5d31d12c8f0002b4c67d0,44.8385,2.0,-0.568543,
Mériadeck,Wok Way,Chinese ,506db957ebcab3cd9c7d2381,44.8346,4.0,-0.575246,
Mériadeck,Bibibap,Korean ,5931286d4b78c519c0bc952c,44.83894524047264,15.0,-0.5719099938869476,
Mériadeck,CHEZ HAYASHI,Asian ,5724c1be498e94e2f177c4ac,44.83854324524615,0.0,-0.571895347907176,
Mériadeck,Maruya Dinning Japanese,Japanese ,52eb8b7c498e2dabeb245694,44.842673,11.0,-0.57831,
Mériadeck,Konnochiwa,Japanese ,564b2117498e50e94615971b,44.83644382011117,0.0,-0.585889201597568,
Mériadeck,Sushi Express 33,Japanese ,4fb67e0ce4b0c4871bbd0a80,44.83646958694954,,-0.5752870665769565,
Mériadeck,Bambous Verts,Asian ,4d6259fbd7206ea846010af2,44.846022999999995,,-0.580271,
Mériadeck,Chinois à Emporter,Chinese ,56b2444a498e1e3e5a9973d7,44.834744,,-0.5733699999999999,
Mériadeck,Mei Shi Cheng,Chinese ,4eac4e8d29c2152dec1f2753,44.83849202292581,,-0.5742969792477828,
Mériadeck,Yamato Box,Japanese ,4bf12617f45ec928d37a943c,44.83495368702402,,-0.5752639612507775,
Mériadeck,LE PANIER D'OR,Chinese ,50ba5a37e4b0cdd4bbd16da7,44.835996552136955,,-0.5740440190352832,
Mériadeck,Traiteur asiatique,Asian ,4b7e7874f964a52069ee2fe3,44.838311,,-0.572503,
Mériadeck,Tam Tam Saigon,Vietnamese ,4cfbbbfbee9cb60cc9b791ad,44.84640097865464,,-0.5879692882273783,
Mériadeck,Turntable Coffee,Vietnamese ,578147b0498eb36d83f22c9c,44.836665999999994,,-0.5726929000000001,
Mériadeck,Bouche B,Dim Sum ,4c10d53281e976b02bb10feb,44.844895004317515,,-0.5798510279655941,
Mériadeck,Matsuri Bordeaux,Hotel,574888e9498e099593dbbec1,44.839627,,-0.574607,
Mériadeck,Café Japonais,Japanese ,4bf2d6ee98ac0f47ae3362a8,44.83901554109416,,-0.5731375721354719,
Mériadeck,L'Agneau à la Braise,BBQ ,4d72b45ff7c38cfadfb9ab3d,44.83970159199089,,-0.5721629597246647,
Mériadeck,The Meat Pack BBQ,BBQ ,59b3c8d223a2e6344a1e1055,44.839584,,-0.56933975,
Mériadeck,Bagel Corner,Bagel ,5e453dd5b0617000074b1e9c,44.837699,,-0.585202,
Mériadeck,Bagelstein,Bagel ,553a2779498e3d6a1341287e,44.84042397,,-0.58141749,
Mériadeck,Bagels Kook,Bagel ,5423fac1498e0eae829893ba,44.837186082981816,,-0.5737529019748654,
Mériadeck,Le Catering 2,Donut ,5311bdf5498e16e6b86fc78d,44.840297570348156,,-0.5796042543595584,
Mériadeck,Bagel Corner,Bagel ,59b95c5dd69ed007035f5389,44.836657,,-0.5735020000000001,
Mériadeck,Brooklyn Bagel Shop,Bagel ,5698d9fe498ec6781015cf0a,44.83627,,-0.5725399999999999,
Mériadeck,Catering,Bagel ,506f3dd0e4b0ec91da5efa96,44.836957,,-0.572315,
Mériadeck,bagel bordelais,Bagel ,4f69c8f7e4b0b8c0ec1d31f1,44.84000004868805,,-0.5811516310312641,
Mériadeck,Paul C. C. Meriadéck,Bakery,4bc49ee3b492d13af247aa60,44.8390006,,-0.583304,
Mériadeck,Saines Saveurs,Bakery,5e6a7ead8d11d00007946f67,44.836389000000004,,-0.581641,
Mériadeck,Pain Maître,Bakery,54ae7250498e1ff0d1c72ec0,44.83821868896485,,-0.5855821967124939,
Mériadeck,Boulangerie de l'Hôtel de Ville,Bakery,4ee242bf2c5b955ef09f27db,44.838406,,-0.578479,
Mériadeck,Dunes Blanches,Bakery,57ab6024498e20d6437eb934,44.8414127329236,,-0.5794684953728715,
Mériadeck,Brioche Dorée,Sandwich ,4f7f42e17b0cf18ae1af0b0b,44.83877484577889,,-0.583712160326036,
Mériadeck,Le 48,Bakery,4dc550be52b1e8f9f7d01232,44.836438,,-0.581543,
Mériadeck,Maison Pillet,Bakery,58834bfcaf7d1717ff7c05de,44.840292,,-0.5835319999999999,
Mériadeck,patisserie sabouret,Bakery,55560115498eb6f5252e7c5c,44.843418,,-0.57685,
Mériadeck,Maison Lamour,Bakery,588a429652e32d3410da6d7e,44.840953000000006,,-0.590395,
Mériadeck,Baillardean Canelés Et Macarons,Bakery,5dde850baf03f30008f05273,44.842995,,-0.5778021,
Mériadeck,Atelier Landry,Bakery,5c3dd017237dee002cb6cffd,44.840042,,-0.583342,
Mériadeck,Boulangerie Louis Lamour,Bakery,5c54092a7b385f0038fb241b,44.837117,,-0.572793,
Mériadeck,Pâtisserie boulangerie Guillaume,Bakery,52bad8f6498ee6a3ef7c3bc0,44.838972601948754,,-0.5691923454154242,
Mériadeck,Patisserie S,Dessert ,5a670270d4cc9805fbf2b3ff,44.83787,,-0.568394,
Mériadeck,L'Epi Gaulois,Bakery,4f4a4f30e4b07165fb15d772,44.840541267625774,,-0.5816461608942831,
Mériadeck,Patisserie Pierre Mathieu,Bakery,5b3ceaa604d1ae002c8e37f6,44.83824,,-0.5779449999999999,
Mériadeck,Les Pains d'Alfredo,Bakery,4c0f2f6c336220a1457acd77,44.836414020245535,,-0.575618277992924,
Mériadeck,Maison Zürcher,Bakery,59bc04a7805e3f5982be5ccd,44.843099,,-0.586429,
Mériadeck,Baillardean Canelés et Macarons,Bakery,52c2ad7c498e78ffb273a24d,44.841719,,-0.57865,
Mériadeck,Le Pétrin Moissagais,Bakery,4dfc62ad1f6e05048d85c7f1,44.832773100000004,,-0.5935723744014914,
Mériadeck,La Mie Caline,Bakery,4d7ca534cf3f37041ed25440,44.83760856339513,,-0.5736478100532725,
